"id"	"prob"
598	0.356085394841865
12048	0.0768349974554921
40908	0.910567221854433
33283	0.965531794836908
40600	2.76347863029256e-05
19805	0.0275649593212893
20784	0.949722867487147
19048	0.0113739549939409
37061	0.95838159392727
3983	1.25426546999334e-07
10403	0.000126224355398849
28874	0.939701793646764
11099	0.990184073425868
12940	0.997069431151643
41437	0.024889134637266
3554	0.827393734594329
22356	0.480544696606709
23521	4.11888376102207e-06
19043	0.964982420084266
30978	0.950291667826049
39297	0.877960837424541
39470	0.955192005000053
22235	0.64717364493801
35270	0.990301819575162
6693	0.802422950841931
5657	0.385828275732905
32121	0.874664699809265
20400	0.22505480395514
17806	0.522330709306232
22512	0.882516207674888
28606	0.761497022799227
48490	0.00703217175409066
1403	0.941913802285252
17124	0.0149428389217311
27901	0.0302718216577375
20999	0.961855513930419
35827	0.152082315754232
26701	0.254777612371953
48095	0.145068693716933
12253	0.526648750770805
11177	0.0299105351695184
7686	0.0137775091854316
36491	0.0406120513705979
27051	0.153690520505836
3700	0.991661467649654
32648	0.843539535156309
16627	0.999561520326539
14605	0.00549244242140089
11235	0.825177959320139
6006	0.0752242506919281
44976	0.139550980797796
23594	0.025110942049837
24771	0.00312586581031663
34332	0.679712746388951
19847	0.963269212453174
37046	0.00237623026135246
3358	0.593259203537787
47112	0.0701876019856784
4522	0.0307140943031913
37803	0.894058676880629
41939	0.932561610501718
3882	0.9884784790694
25287	0.00123443470242965
46006	0.929574090873523
36394	0.480645748990697
19123	0.761061252500645
37707	0.000455793953155595
18962	0.0738228058982672
34016	0.946092244562385
33850	0.0033225815015678
12106	0.0327867518098974
30158	0.608075793094898
11406	0.998551821297596
36719	0.992722899124143
6521	0.998725083856862
37565	0.513506273951246
9404	0.993371785205859
31922	0.26758907193287
26954	0.198414635289489
42225	0.930335538394462
26929	0.880554053309031
22202	0.921020564048985
480	0.0953771361891947
15022	0.973427762373769
13299	0.536435554456844
44668	0.000991050158148139
13588	0.907844408777201
36871	0.80715250722299
43907	0.997603916560961
4789	0.259796484916948
11538	0.115697615079171
41758	0.809219354998051
33352	0.845209088587754
32596	0.342985805567822
27669	0.0842461917738271
46771	0.704910467563986
17018	0.997539490691562
31622	0.679683670925705
16225	0.0253598438082652
18878	0.607346811713667
19476	0.930690498061814
25314	0.974417914390392
41037	0.70556218037442
34298	0.301682533894958
7893	0.438079728712582
30635	0.968241935320107
12052	0.618663233018139
24816	0.815166851716964
46217	0.932307924013893
27550	0.752140604182005
45642	0.966253240065144
15635	0.00193008560660748
29120	0.919144113489733
42335	0.999677340185925
47655	0.418822728118133
30227	0.00184085998968649
48625	0.998919347567299
40005	0.951795051259831
26223	0.98328362856618
38348	0.00825920911148202
9217	0.986634217840356
18785	0.999560520831754
40335	0.97381674060162
14266	0.0347114171865503
