"id"	"prob"
47604	0.813515511980618
36450	0.611812602974179
30088	0.604860122926713
18416	0.000467327512187914
13224	0.166228679803841
16060	0.994586631122328
6904	0.997649825094175
14007	0.381032014356582
39192	0.94410215147851
41524	0.214879099252029
25459	0.984403186536132
12410	0.988490772100054
3701	0.517294193224212
14445	0.633280089852301
20148	5.04975368078105e-08
4357	0.687262920225302
44836	0.00296701450986189
38399	0.822113818979085
33157	0.967890743191334
37480	0.921071134228411
20085	0.965992261452178
45466	0.000102736043047431
9506	7.32337314780235e-06
49248	0.384173483777736
22171	0.120634657997285
18385	0.411578404804554
36042	0.97369482292167
13138	0.361075473071138
38370	0.853747564761205
33156	0.0299487080548737
5220	0.955654517888522
15583	0.0077776560812359
18188	0.995039959618829
16941	0.227269701885361
27922	0.592822385614653
45428	0.0763410128776093
24987	0.666559869238036
32238	0.983137509925436
38117	0.926303511912064
10711	0.0002153513741864
11268	0.994421852659901
23254	0.0901983046273212
23354	0.88766728014528
20580	0.978213586152952
36750	0.29769235122967
8254	0.974203369332388
41031	0.466405054965194
16960	0.146770651680866
9660	0.999906254271696
40479	0.00476586731360068
40685	0.964436735062279
36713	0.201992018682334
35144	0.972997885104485
48292	0.000470837327540905
45470	0.491688966878748
45244	0.00311373622155627
15204	0.864579781449234
34533	0.134510348230844
28858	0.0225828081740289
33061	0.00352763747079812
36205	0.000377045703858559
15973	0.994916936306263
21650	0.729225105977437
21864	0.053848185061725
6758	0.00052099956844866
43487	0.170978852405184
37363	0.000289726206059462
29391	0.998569480368472
23328	0.00237242865707927
34593	0.935160716167868
12034	0.992641011786335
39618	0.080909371976319
3658	8.77443193250655e-05
42857	0.627513083311183
14006	0.548497335934387
47518	0.0129677563529401
48779	0.998710696621274
16925	0.999999732397473
36065	0.9719040370176
18382	6.36708367355319e-06
49861	0.923821835869744
17095	0.815660043752697
38857	0.00648087756685617
46740	0.996319966606492
6199	0.0807587643222124
6594	0.0336821255119616
25658	0.999845027465629
45501	0.830000570347903
34117	0.740146145913123
18609	0.00157615960102542
4902	0.0355814028617762
17040	0.917209474756873
37079	0.999021366427467
8738	0.965100683013069
42476	0.00174342057943056
45030	0.974569784713388
640	0.827190329269251
16145	0.00102573882486001
16581	0.829365894099721
34441	0.981574333564421
6530	0.582299904683103
28565	0.00136685789021631
22978	0.00274458598877309
15132	0.959056651233681
8800	0.929177957571252
37790	0.0218519159393808
24531	0.974539919022441
38125	0.00683535931635596
6446	0.943707904989406
6819	0.00219402060074034
12557	0.116366714141155
38318	0.0554723807418269
2463	0.0275983064094095
12778	0.957361001568073
49482	0.609714153607379
48370	0.912736613984854
6203	0.0147840783429139
44828	0.375410525324949
47393	0.999999959462073
49116	0.989639740361029
42061	0.99979131596649
30061	0.974530414778154
29984	0.119900541400075
40894	0.0979647496268257
11949	0.984827486462844
11175	0.644398150581382
45279	0.999242499468943
13494	0.993071005894337
21213	0.374286543170432
42221	0.999945621373131
33057	0.0215512073290094
45207	0.265309082904873
13083	0.193281665488676
49381	0.0522373042829525
28789	0.0847212472389853
8535	0.999519575241191
36270	0.507775158570503
17013	0.00458009625581081
9787	0.851043087423842
46683	0.00436889173578612
26201	0.055416235584025
4561	0.530910546264617
19903	0.575916131532755
6184	0.792839064078078
38049	0.0560363592670009
30842	0.964295949870422
37645	0.998702454119358
42666	0.960437588917143
14979	0.676764812306581
32646	0.956449861004602
8963	0.451901615061997
33044	9.88239722033627e-06
14732	0.00122371868441206
34550	0.954174145907369
6242	0.0198854289022706
38535	0.00179783436321565
7309	0.853169538004962
27497	0.628708951107139
40407	0.871000517582159
1883	0.596518423520276
9092	0.789791995542574
45156	0.995092998634036
19316	0.976077687880145
49543	0.179010045239803
42674	0.0029531226317091
21641	0.984135162285123
21765	0.208014678587513
40156	0.0324077860630971
31212	0.0254592436395754
47798	0.627040545054037
49903	0.997758975412626
19411	0.112170485167835
32228	0.845585939822141
16363	0.660477289679176
32591	0.627794826045236
44204	9.13432434196986e-05
3760	0.979544964952891
34023	0.990361469409
42549	0.00953074587968458
8261	0.907540265099365
20619	0.00208439319458357
19183	0.429399917410484
4950	0.955100226122893
7501	0.00498513077107486
41489	0.969450768912959
43428	0.000220133527521255
8496	0.0547019733048109
28275	0.780953530814926
2759	0.930978732125103
26058	0.0910539491756964
49375	0.103656728667833
5828	0.997365429634712
10079	0.841452172562317
16865	2.50852697080898e-06
26877	0.691222211507882
49339	0.9960573594686
12521	0.979570630958926
23743	0.761215465812124
29909	0.903973326790745
13858	0.996381286070065
22507	2.46673254437984e-05
2449	0.0101646511107376
43608	0.0460545415362205
35368	0.983682171854763
36234	0.000682841528735372
27029	0.629114898543422
13278	0.253253468117097
48615	0.0426952960782661
10897	0.000112972582104471
12251	0.337874620930648
49449	0.995680693314855
32611	0.0254252087379266
17039	0.514833317318711
45251	0.00252922281536865
34537	0.978221616061079
22025	0.0543446121746101
43383	0.994648254704067
28390	0.963082019579529
1014	0.0739954637549204
35788	0.947101633553841
12	0.960945586512435
29027	0.949342141982043
32000	0.0418217869422645
14270	0.816566760877118
5859	0.791328207527618
12613	0.974191270716497
5163	0.0609893276233395
9253	0.999179669721372
46741	0.923803191015846
19821	0.891141192033882
32536	0.952700062277819
45147	0.99987715386927
40662	0.00207674227812417
15901	0.245484794320545
23120	0.8299230985575
17672	0.78945294898993
7832	0.714569851455274
14595	0.998445213166584
19262	0.652107730560494
17271	0.00102142620765963
10380	0.410769831766293
22302	0.487212078271638
11342	0.513622423579127
18344	0.964668781017355
26607	0.559115908713243
20233	0.529529876446981
33896	0.0180949492030232
40369	0.998483541204188
6072	0.0389850689533365
24013	0.189638496734082
1975	0.0818226982225447
24989	0.019734388293753
41702	0.945098020203362
15401	0.896894283289487
44833	0.303585069830576
47320	0.00127332483663633
38852	0.650876889590682
46600	0.693587270336
15383	0.996677255198742
28732	0.00536575844909414
18375	0.827271111548519
25331	0.0209563253593641
35948	0.626364746257426
10455	0.0119719401868477
34950	0.967855777001959
7114	0.122529452917986
49867	0.00256767758026425
15994	0.00315237463925366
46846	0.755463444711536
46314	6.23392551886801e-05
49977	0.0326882805950083
9676	0.64611149184979
21283	0.997180818822186
10093	0.99535265023556
45202	0.999659068679257
11186	0.996606034615522
44174	0.0831273300489475
28325	0.291765567255654
14591	0.616687694190354
43558	0.00727462189841868
46298	0.995685509176308
37176	0.994468002965984
29533	0.211078059010563
26395	0.354277281083737
23923	0.925758207599384
20743	0.974782366380712
39034	0.839688799747571
2634	0.176870175294236
1045	0.571509101413152
19323	0.0058216835950943
49709	0.995070376364154
4090	0.917478483888536
4334	0.999706586677525
40756	0.974015782296059
29618	0.983103747901092
36815	0.953976719871065
32809	0.877730283319163
1321	0.947506940535265
21130	0.155412755768508
40594	0.985352123361295
37537	0.0545201548086634
10156	0.999663023975316
29980	0.0474079400528083
7152	0.985582174972746
12816	0.996592740342976
43575	0.169510676153895
18881	0.00825220869197007
7671	0.265046614052872
33199	0.634723943326144
31174	0.868760120774523
44588	0.0331574396090684
31423	0.455511915199461
41671	0.556998534012933
25396	0.945169915002297
40246	0.986950821816123
13194	0.386473415698913
47056	0.962733874524473
40681	0.950327253653284
44871	0.860398939121075
4918	0.934574946039389
1375	0.889168363817289
2857	0.0064607322130733
32025	0.10281221837463
3814	0.0570190772810811
32023	0.0980635340829764
23227	0.551968444264319
34206	0.963167750104806
12841	0.000315648953686265
7324	0.952710538993926
37658	0.234422901379675
37284	0.754618561717309
14769	0.360593615267752
49508	0.864494739910691
35699	0.976337181656448
36216	0.953108995260667
41004	0.00512756812659188
40248	0.626515895807062
11921	0.798250611577515
18566	0.984841350267507
16793	0.0646866752121953
27704	0.00125388037490071
8442	0.0100975805664416
133	0.961061237075503
11124	0.108827111817202
24978	0.295134414223779
26577	0.0791756632477159
20515	0.995268350591428
17958	0.980437164795466
45548	0.01376533628589
426	0.163389904447224
7921	0.673362799780332
18190	0.629847555718795
30256	0.263383709962348
15316	0.0219426111870904
14903	0.392135242361816
32038	0.959813947824124
22070	0.00404433492574485
526	0.0736560673712614
44341	0.728562878437414
2703	0.655053595664751
6568	0.0150658874947491
25913	0.0017311865285754
32486	0.11142925633049
804	0.0207863870412113
11512	0.0493369602741012
39410	0.260162584206896
